scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,K_MAX_TAYLOR_DGP_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,LAMBDA_TRUE_scenario,SIGMA_SQ_EPS_TRUE_scenario,K_NEIGHBORS_FOR_W_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Slope_Hat_PW,Median_Beta_Slope_Hat_PW,SD_Beta_Slope_Hat_PW,Bias_Beta_Slope_PW,MSE_Beta_Slope_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Slope_Hat_GM,Median_Beta_Slope_Hat_GM,SD_Beta_Slope_Hat_GM,Bias_Beta_Slope_GM,MSE_Beta_Slope_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Bias_Lambda_GM,MSE_Lambda_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM,RE_Beta_Slope_PW_vs_GM,RE_SpatialCorr_PW_vs_GM,RE_SigmaSq_PW_vs_GM
21,25000,30,6,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,100,2.291393280029297e-4,1.5364756381454705,1.5355256671201163,0.13727722314265833,0.036475638145470474,0.019987057811940916,8.250136637766085,8.139438099360842,0.8685616845629464,7.250136637766085,53.31133667217002,0.2233104671327947,0.23199247980197207,0.08465598090208942,-0.6766895328672053,0.4650036926435065,200,200,1,6.88,100,100,0.14355207920074445,1.5019688222527898,1.5019688222527898,0,0.001968822252789826,3.876261063080405e-6,0.9219199788905982,0.9219199788905982,0,0.021919978890598157,4.804854745642688e-4,1.0643222494002318,1.0643222494002318,0,0.06432224940023179,0.0041373517679056185,1.9393855261501275e-4,0.0010332938902759023,7.760735382321467e-5
22,5000,30,7,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,0,0.005871820449829102,1.4988601579965428,1.50444307814079,0.08221433177169929,-0.0011398420034571047,0.006692903624973218,83.77584648687774,8.563235448702304,184.81192190825274,82.77584648687774,40665.73277624703,0.6604797597752914,0.8262576913271189,0.3095106526686993,-0.23952024022470866,0.15220882115155235,200,200,0,NA,100,100,0.008738138675689688,1.5274148287619749,1.5274148287619749,0,0.027414828761974874,7.515728360484048e-4,0.915936461424296,0.915936461424296,0,0.015936461424295945,2.539708027280727e-4,1.04697732296381,1.04697732296381,0,0.046977322963809964,0.002206868872846107,0.11229398750701602,0.0016685682262475266,5.426851361535394e-8
23,10000,30,7,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,7,0.0055602359771728515,1.487326392406634,1.491850379109781,0.09479640549730152,-0.012673607593366018,0.009057115239687353,52.26758318520926,14.73905883063548,166.83179750092404,51.26758318520926,30182.885256467787,0.4537059017901115,0.4289777691722727,0.2061872573938238,-0.4462940982098885,0.24126647535744875,200,200,0.07,126.42857142857143,100,100,0.02915855884552004,1.4940737453507225,1.4940737453507225,0,-0.00592625464927754,3.512049416808366e-5,0.9279588753402415,0.9279588753402415,0,0.02795887534024144,7.816987102911609e-4,1.0763827252179963,1.0763827252179963,0,0.07638272521799627,0.005834320711727924,0.0038776689087701177,0.003239980644360282,1.932989726513209e-7
24,25000,30,7,1,0.9,1,4,250,2,uniform,200,100,4,TRUE,100,99,6.170415878295898e-4,1.510376479310903,1.5262363121051084,0.12436232137206343,0.010376479310902818,0.01541899843016749,7.684832426393196,7.581667636188149,0.8063473864878522,6.684832426393196,45.33067871557679,0.5614635096314905,0.5783262155412319,0.0598533280602302,-0.33853649036850947,0.1181535519821146,200,200,0.99,27.060606060606062,100,100,0.16237975835800164,1.5078682690584693,1.5078682690584693,0,0.007868269058469268,6.190965797646486e-5,0.9208928421032199,0.9208928421032199,0,0.020892842103219844,4.365108511500758e-4,1.057598859417351,1.057598859417351,0,0.0575988594173511,0.0033176286061797756,0.004015154308293964,0.003694436974828758,7.318726964129379e-5
25,5000,30,6,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,1.773524284362793e-4,1.5192657085875496,1.5136053313925306,0.04830840767020459,0.019265708587549713,0.0026815327564947617,1.0703868684201387,1.051311749571327,0.08875278402438415,0.07038686842013878,0.012752597351352118,-0.018827353605842714,-0.018577587394007933,0.07532338274736682,0.2811726463941573,0.08467493294891505,200,200,1,4.53,100,100,0.00911094903945924,1.513497839955163,1.513497839955163,0,0.013497839955163071,1.8219168345519663e-4,-0.24116489956526171,-0.24116489956526171,0,0.058835100434738274,0.00346156904316574,1.0329256572814964,1.0329256572814964,0,0.032925657281496434,0.0010840989074185593,0.06794311313703788,0.04088068242409034,0.08501004756522133
26,10000,30,6,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,1.7806053161621095e-4,1.4888425213219798,1.4892040373612214,0.04172415857120747,-0.011157478678020123,0.0018479856848409866,1.0154123116114193,1.00927579189344,0.07122608938936315,0.01541231161141925,0.005259963600812024,-0.019417005477791478,-0.018751074045026937,0.06758102639088966,0.28058299452220853,0.08324833999181536,200,200,1,4.42,100,100,0.02789288997650151,1.5004152999579492,1.5004152999579492,0,4.1529995794920005e-4,1.7247405507260732e-7,-0.20879337322155717,-0.20879337322155717,0,0.09120662677844282,0.008318648768302163,1.0138228477744387,1.0138228477744387,0,0.013822847774438651,1.910711205953036e-4,9.333083934979085e-5,0.09992570145086399,0.03632555947075496
27,25000,30,6,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,1.853513717651367e-4,1.5155575425714267,1.5140254413644372,0.05562856441927937,0.015557542571426712,0.0033056289384181693,1.0348391117136009,1.028053170593355,0.06632016374398693,0.03483911171360095,0.005568144182831712,-0.00956619695503816,-0.011545714045214376,0.07309689764129979,0.2904338030449618,0.08964151883149452,200,200,1,4.49,100,100,0.1435964488983158,1.5151037181111116,1.5151037181111116,0,0.015103718111111553,2.2812230077991913e-4,-0.23831008963745912,-0.23831008963745912,0,0.06168991036254087,0.0038056450405383278,1.023489278718651,1.023489278718651,0,0.02348927871865092,5.51746214722467e-4,0.06901025645337001,0.042454044622917055,0.09908978586144895
28,5000,30,7,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,1.8653392791748047e-4,1.5021854472044684,1.4983138650224213,0.055285740091739796,0.00218544720446837,0.003030724106400008,1.0351872668351467,1.038614784999975,0.07271090590005665,0.0351872668351467,0.006472150825766636,-0.08119802737789908,-0.08306874211525553,0.06790207762623729,0.2188019726221009,0.05243888844782255,200,200,1,4.93,100,100,0.00875493049621583,1.5104003965975736,1.5104003965975736,0,0.010400396597573636,1.0816824938682125e-4,-0.23967474603161187,-0.23967474603161187,0,0.060325253968388115,0.003639136266350526,1.0282365976283014,1.0282365976283014,0,0.02823659762830144,7.973054456225986e-4,0.03569056291148421,0.06939766219437545,0.12319018315339655
29,10000,30,7,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,2.0015239715576172e-4,1.4939445452536635,1.4981492515923842,0.0469081847688213,-0.0060554547463365195,0.002215042552507749,1.0231264353481897,1.011156359554045,0.08406918110405245,0.02312643534818977,0.007531782951304915,-0.07515182481205679,-0.07493780116644143,0.07190544564917604,0.2248481751879432,0.05567539106821454,200,200,1,4.83,100,100,0.026918139457702647,1.4967517922440772,1.4967517922440772,0,-0.0032482077559228273,1.055085362563721e-5,-0.23962594768023965,-0.23962594768023965,0,0.06037405231976034,0.0036450261935091588,1.0018697608283627,1.0018697608283627,0,0.0018697608283626543,3.4960055552793993e-6,0.0047632735604524225,0.06546925173894519,4.6416706082504685e-4
30,25000,30,7,1,-0.3,1,6,250,2,uniform,200,100,4,TRUE,100,100,1.8703937530517578e-4,1.5194964916531761,1.5167094141823187,0.0522641283306344,0.019496491653176237,0.003084336905841782,1.0204959238746116,1.0308442598622574,0.0665973932293797,0.020495923874611615,0.004810943552573017,-0.03105169865735578,-0.04067870270150328,0.06716158941563981,0.2689483013426442,0.07679876109700039,200,200,1,4.58,100,100,0.1533671998977665,1.50790000772295,1.50790000772295,0,0.007900007722950075,6.241012202267084e-5,-0.22707696075060305,-0.22707696075060305,0,0.07292303924939694,0.005317769653369087,0.996124293822225,0.996124293822225,0,-0.0038757061777749957,1.5021098376443267e-5,0.020234534659448227,0.06924290935699468,0.0031222769945844814
