scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,PSI_TRUE_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,BETA_TRUE_scenario,SIGMA_SQ_TRUE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Hat_PW,Median_Beta_Hat_PW,SD_Beta_Hat_PW,Bias_Beta_PW,MSE_Beta_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Hat_GM,Median_Beta_Hat_GM,SD_Beta_Hat_GM,Bias_Beta_GM,MSE_Beta_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM
74,25000,6,1,0.3,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.8477439880371094e-4,1.5055938395249209,1.4866826655909517,0.13367681568868775,0.005593839524920805,0.016113832988031217,1.9187733315885662,1.8983333226106598,0.15866909784525313,0.9187733315885661,0.8668027291882772,0.12363294407348714,0.13571743910384987,0.08765393943726177,-0.17636705592651286,0.03802023020516975,100,100,1,5.3,10,10,0.015032386779785157,1.5306316599181216,1.5067050856031603,0.1586736551585922,0.03063165991812151,0.0235978945465885,0.01379847524555849,0.06602378122081867,0.12802926416282426,1.9276913205933508,1.9114138151004307,0.14592897388544498,0.9276913205933507,0.879776925181568
75,10000,7,1,0.3,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.0568370819091798e-4,1.5100160563017582,1.5073870687376596,0.08955236592046807,0.01001605630175817,0.007317985001598061,1.963951856203804,1.9702291507529632,0.14550638149836076,0.9639518562038041,0.9482580774298313,0.13867916949976905,0.12002140926046942,0.12602472103459997,-0.16132083050023094,0.040318417633948105,100,100,1,5.6,10,10,0.0180034875869751,1.526460054451662,1.5399910228444318,0.0758286456961538,0.026460054451662107,0.005875119638886465,0.06927997746118397,0.10454359562955137,0.11500779588938699,1.959679449311083,1.9436033824409873,0.1338258834397134,0.959679449311083,0.9371030758006013
76,25000,7,1,0.3,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.012968063354492e-4,1.518527306246477,1.5236014750856606,0.11711708896523906,0.018527306246476954,0.012688032351673295,1.9761883640783304,1.9391835332378768,0.25146349674614504,0.9761883640783304,1.0098542233381456,0.15527717755442064,0.18113984600933436,0.08118738294751461,-0.14472282244557935,0.026876947371494434,100,100,1,5.6,10,10,0.016692614555358885,1.5214759351860085,1.5123352745668845,0.127758538052529,0.02147593518600851,0.015151235432901191,0.09994874238977497,0.06276575100073242,0.12524475557247358,1.9474287498193916,1.8733676765102056,0.2694137920206252,0.9474287498193917,0.9629466481821749
77,10000,6,1,0.9,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.026723861694336e-4,1.5153586240655055,1.5057366644004666,0.09479376137995778,0.015358624065505495,0.008323158810089862,2.001460727833657,2.025753128433678,0.2138172476620436,1.0014607278336571,1.0440696232511129,0.4398409516556731,0.47941323437214267,0.10322579237814182,-0.4601590483443269,0.2213363575640423,100,100,1,11.6,10,10,0.016576147079467772,1.564700187175691,1.5644682761313118,0.1101150197381415,0.06470018717569093,0.015098900035307602,0.1701045725508931,0.1798923453827879,0.11747241324427331,1.9247953745865796,1.9497317515693537,0.18292428096385022,0.9247953745865797,0.8853616481662596
78,25000,6,1,0.9,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.7909278869628904e-4,1.5306006470363511,1.5313450505346595,0.1027983025679444,0.0306006470363512,0.010447141508808927,2.010204562283417,2.0598754414336353,0.2377295530735402,1.010204562283417,1.071377064022321,0.4330356510394373,0.4613526381119797,0.10181397047902488,-0.4669643489605627,0.22738517932639554,100,100,1,11.3,10,10,0.015985703468322753,1.5096916111725076,1.5144514458629994,0.12188107065421018,0.009691611172507685,0.013463423172553992,0.15416988714951935,0.15901911385510623,0.06858125444742899,1.9780923805748005,2.0366946841618216,0.21565537546258434,0.9780923805748005,0.9985212218077977
79,10000,7,1,0.9,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.348350524902344e-4,1.4700001371349771,1.4888514444890046,0.08734968731646157,-0.029999862865022944,0.0077669628587754315,1.9568973416940538,1.9995661804386093,0.13098836759407353,0.9568973416940538,0.9310946797416109,0.44429867123234507,0.46034259793872234,0.07508554448505834,-0.45570132876765496,0.21273775613216225,100,100,1,11.8,10,10,0.02560882568359375,1.4714351059942594,1.4697287802514662,0.09858160934420938,-0.028564894005740568,0.009562453500364072,0.19350609608949124,0.16415957868711223,0.1143088357833359,1.8948587268079822,1.940905139871386,0.1199502621193939,0.8948587268079821,0.813721399788663
80,25000,7,1,0.9,100,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.166675567626953e-4,1.4764862831815364,1.4761786845464402,0.06888829292250753,-0.023513716818463575,0.004823932090218378,1.9097460272487028,1.9114327385020606,0.21478190235531686,0.9097460272487029,0.8691559731162296,0.43270748859553515,0.4114048763489324,0.08811269871289318,-0.46729251140446487,0.2253497541217141,100,100,1,12.7,10,10,0.017833614349365236,1.4802983604488018,1.4804892531107576,0.045557821084980216,-0.01970163955119808,0.0022561181568152944,0.14979949705288037,0.16312986202683838,0.13888863225032042,1.858487047677651,1.831671884786394,0.2134055986913174,0.8584870476776509,0.777987765627809
81,10000,6,1,-0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.125263214111328e-4,1.4751951573459625,1.4741918955149713,0.08629207694283444,-0.024804842654037578,0.007316970507888815,2.060123259574888,2.0796149769032857,0.16206928175169685,1.060123259574888,1.1475011323704452,-0.10112153410913291,-0.10742653642789951,0.08159270722613265,0.19887846589086708,0.04554427708034524,200,200,1,5.2,10,10,0.03839952945709228,1.4578363859286914,1.435371860134754,0.12430959200719752,-0.04216361407130857,0.015685357550050565,-0.0460121506382235,-0.05662749468528015,0.11876842529898332,2.045837610809158,1.9484284071735105,0.20919617845029886,1.0458376108091578,1.1331630451533958
82,25000,6,1,-0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.0873546600341797e-4,1.527957480302264,1.5259274929742235,0.07495124372612781,0.02795748030226397,0.0058375407473355515,2.00430723112914,2.0192064944757524,0.1068025249151362,1.00430723112914,1.0188991158937035,-0.17223597257029896,-0.15570742366764262,0.05725637587647441,0.12776402742970103,0.019274110025714702,200,200,1,6,10,10,0.02281949520111084,1.519340209870562,1.512468733769851,0.09949849832446614,0.019340209870561998,0.009283999769778796,-0.05662757069321988,-0.061364127070700006,0.08432905264771719,1.9697821399967181,1.9534186298309386,0.12010735721461374,0.9697821399967183,0.9534605985879854
83,10000,7,1,-0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.9953250885009765e-4,1.5525610822458782,1.57112135872499,0.054706379180268945,0.05256108224587819,0.005456176497571798,1.904230145352854,1.9072285967564822,0.10191046204240749,0.904230145352854,0.8269793238111707,-0.12522877536147412,-0.1449298374447789,0.07279071384710836,0.17477122463852587,0.03531362018178452,200,200,1,5.5,10,10,0.051728558540344236,1.55277495339836,1.5691885297876396,0.0654115601110718,0.052774953398360004,0.006636000682746992,-0.07970761444049956,-0.08190513847473566,0.04805406812879671,1.8869350747021711,1.8995994320127454,0.12498599259904841,0.886935074702171,0.8007131752483182
84,25000,7,1,-0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.0999908447265624e-4,1.4639912259700145,1.4845582277478135,0.06892900110314286,-0.03600877402998555,0.005572718280911925,1.9139180561652887,1.939280373046894,0.13244773073748345,0.9139180561652887,0.8510343746246977,-0.15802703324097603,-0.13644276351316326,0.08969878140407544,0.14197296675902396,0.027397607537197423,200,200,1,5.9,10,10,0.02775394916534424,1.4610583675354765,1.4626113884594139,0.07299267261664429,-0.038941632464523535,0.006311587969150584,-0.11418404206930724,-0.12180488346013602,0.08488663588608515,1.8793508984051441,1.9065045719744091,0.13302492426638204,0.8793508984051441,0.7891840699544032
85,10000,6,1,0,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.835346221923828e-4,1.4960225747416311,1.4848393353601101,0.04686490592119196,-0.00397742525836875,0.001992507377987866,1.9459262143422824,1.907617458702651,0.08945503276445811,0.9459262143422825,0.9019783855781229,0.009782582853652912,0.008601225708937331,0.07201875367810052,0.009782582853652912,0.004763729720500808,200,200,1,4.5,10,10,0.018450593948364256,1.5050204550351212,1.5198086233209578,0.052602130637116926,0.0050204550351211205,0.0025154907015675567,-0.012194770535996456,-0.007851039478157611,0.0660739886582794,1.933155274801836,1.9223213296613268,0.1386742700630447,0.9331552748018358,0.8880862647502562
86,25000,6,1,0,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.9178390502929687e-4,1.5062692349712594,1.4893105171769692,0.07347799531691551,0.006269234971259354,0.004898417523338253,1.9777003217280658,1.9639714293037815,0.13930799080971934,0.9777003217280658,0.9733639637802601,-0.008371088096680334,-0.021968136717242168,0.050056176507530574,-0.008371088096680334,0.0023251338418201336,200,200,1,4.4,10,10,0.04777979850769043,1.497342197896379,1.4943605236790503,0.0896557892232656,-0.0026578021036208765,0.007241408399143978,0.012288748085716589,0.028542819126138354,0.11518306364782056,1.9306845203939025,1.9092258363100585,0.13927979375333666,0.9306845203939025,0.883632651354003
87,10000,7,1,0,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.8126964569091796e-4,1.5042890475606323,1.506531371820151,0.053097720810048474,0.00428904756063222,0.002555827088677034,1.9674179909832334,1.9943674460613345,0.11558308221068299,0.9674179909832336,0.947921073282025,0.03415716879173123,0.04583904136174119,0.05443357194902695,0.03415716879173123,0.003833424559483722,200,200,1,4.5,10,10,0.025527405738830566,1.4879358490003105,1.5069377200565515,0.06032584876492069,-0.012064150999689494,0.003420830965630584,0.028949530178480242,0.029731148803279886,0.08110320764111476,1.9559021326474595,2.012410293450254,0.13982653482813798,0.9559021326474595,0.9313452010578013
88,25000,7,1,0,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,0.0017928123474121097,1.4936084118237662,1.4860664961006693,0.05867497797553977,-0.006391588176233732,0.0031393301358016395,2.007806987449763,1.9776937646511028,0.0975719268931434,1.0078069874497628,1.0242431767784435,-0.012722037875404513,-0.028310643832783415,0.07366429329638628,-0.012722037875404513,0.005045635543873647,200,200,1,4.9,10,10,0.03406860828399658,1.4964335546285643,1.4898800595326747,0.05541014706177797,-0.003566445371435667,0.0027759754902545106,-0.01297340593650849,0.01887060545815529,0.11852545031014061,1.9937928870647263,1.9457947060918208,0.10348863634990231,0.9937928870647263,0.99726321044865
89,10000,6,1,0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,2.1321773529052733e-4,1.4808528701557873,1.4881582046326534,0.06810580315690505,-0.019147129844212758,0.004541172962553531,1.9551187531634775,1.9426973026113794,0.10841896159383166,0.9551187531634774,0.922831036754332,0.16777720313467345,0.15802095322886311,0.08257281312141733,-0.13222279686532654,0.023619310530995467,200,200,1,5.6,10,10,0.023014116287231445,1.4839998428944954,1.4771239301552743,0.08675285537141866,-0.01600015710550473,0.0070294571509856895,0.017445752996036103,0.020837407996464552,0.08961827322171384,1.9810566803413736,1.9631793155317152,0.18584886001323708,0.9810566803413737,0.9935580289338342
90,25000,6,1,0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.9588470458984376e-4,1.472333914918291,1.4830828623129853,0.06158193607206583,-0.027666085081708914,0.004178513629093958,2.0964953701503917,2.153091689306218,0.19910414341490254,1.0964953701503914,1.237980310693728,0.137285354383387,0.11338295774662024,0.07509713371032119,-0.162714645616613,0.03155167744049523,200,200,1,5.3,10,10,0.021800732612609862,1.4572763124379051,1.4673221246486938,0.06164164313136047,-0.04272368756209484,0.0052450364300440965,0.06754969340428663,0.03718088055291402,0.09954488291429883,2.015379536689768,2.0675123005532727,0.22624657831038147,1.015379536689768,1.0770643663057677
91,10000,7,1,0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,1.9960403442382814e-4,1.4873174906037008,1.464446291590524,0.08812030358605549,-0.01268250939629929,0.007149515158275946,2.014736490086914,2.0355763491581076,0.14265250939543156,1.014736490086914,1.048004908907042,0.17182746021331274,0.16672354062716507,0.07769692946726282,-0.12817253978668725,0.02186133151914666,200,200,1,5.7,10,10,0.02764124870300293,1.489173717864202,1.4586999214757257,0.07758605146810799,-0.010826282135797996,0.00553484422905461,0.09420374348321932,0.08421569841363302,0.0791542185210729,2.010354979432318,2.068554760321347,0.1360902364250666,1.010354979432318,1.037485681668887
92,25000,7,1,0.3,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,0.00019502639770507812,1.4915813806500713,1.4896488053875399,0.06338920576599164,-0.008418619349928668,0.003687245418637898,1.9176766722148302,1.9242660830091751,0.10057312277250742,0.9176766722148302,0.8512339324490773,0.13621971531659602,0.12725126840638357,0.04665493357777983,-0.16378028468340397,0.028782996195409194,200,200,1,5.1,10,10,0.0287553071975708,1.4882676642566917,1.4746624247137055,0.0684819646252467,-0.011732335743308342,0.004358449233033897,0.008370393464116912,0.021719568370287396,0.09066334981939099,1.9031711008168113,1.900869013955788,0.09874487470718281,0.9031711008168113,0.8244935326034943
93,10000,6,1,0.9,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.775119781494141e-4,1.4928520482924788,1.4929455695664577,0.06197067095552792,-0.007147951707521341,0.0035074208664235378,1.9617441551933592,1.9011846045787653,0.19014135008179242,0.9617441551933593,0.9574901797584224,0.4574724320360727,0.4503263984140865,0.057764903932186945,-0.44252756796392734,0.19883375412173365,200,200,1,13,10,10,0.021953868865966796,1.496982502918677,1.5130259092983338,0.08119898994954385,-0.0030174970813230837,0.005943053660579301,0.10417847338858163,0.14683127170270543,0.14467320498799577,1.9199901704845013,1.8712426214120383,0.1418957863841957,0.9199901704845013,0.8645028865623321
94,25000,6,1,0.9,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.35693359375e-4,1.5202317292528624,1.5289108105176543,0.06997594173886383,0.020231729252862384,0.004816292048577905,2.053722442820837,2.0825539050544157,0.1545227035452631,1.053722442820837,1.1318205258241554,0.4470488954050282,0.45047871045006516,0.060999741298537996,-0.45295110459497184,0.20851357474844484,200,200,1,12.3,10,10,0.023607659339904784,1.5559316694777707,1.5803035485401846,0.08940192400953462,0.055931669477770805,0.01032178526551654,0.1381160272670287,0.15202307095474252,0.1430452357530652,1.977762658554409,1.9656114864569707,0.20188126688870356,0.9777626585544089,0.9927002577919148
95,10000,7,1,0.9,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.383159637451172e-4,1.4728880891532286,1.4635010639939292,0.07336563784788878,-0.027111910846771465,0.005579320844908098,1.9379108310322983,1.9249222963921424,0.15345376937954586,0.9379108310322983,0.9008699803708082,0.4697528012427641,0.4633622925644029,0.03386300614421761,-0.43024719875723594,0.18614468490505948,200,200,1,13.1,10,10,0.029537081718444824,1.4710072589842202,1.4676522681848787,0.049478796734088046,-0.028992741015779772,0.0030439152252359604,0.16052969383879204,0.17434105450578302,0.09960967021235023,1.8696935635926106,1.8583559293495924,0.14996542807691784,0.8696935635926106,0.77660756121087815
96,25000,7,1,0.9,250,2,clustered,1.5,1,200,10,4,TRUE,10,10,3.031015396118164e-4,1.5028306848196489,1.4898623617247466,0.05380403005054129,0.0028306848196488986,0.002613399061259785,1.9551033665522857,1.9645745505247298,0.12533696493439397,0.9551033665522857,0.9263608601005787,0.4528544074917567,0.44183179956029767,0.04512216385975219,-0.4471455925082433,0.20177158960379568,200,200,1,12.3,10,10,0.029308390617370606,1.5030456807006258,1.5007329211730243,0.05889018218637416,0.00304568070062585,0.003130524373080071,0.2056033488767663,0.22671086820823516,0.09012411203167203,1.8909131230883063,1.9005299608224782,0.1374443773457918,0.8909131230883064,0.8107280540685349
97,10000,6,1,-0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.847982406616211e-4,1.534597500123702,1.5300711395249564,0.16196899052147928,0.03459750012370192,0.024807545516301894,2.0142485047392427,1.9881127824604776,0.1980315064936781,1.0142485047392427,1.0639948591735295,-0.1650057107739478,-0.16315008260125646,0.10579689678716804,0.1349942892260522,0.028297143156462257,50,50,1,6.4,10,10,0.03419969081878662,1.5332695564217727,1.5342133081117808,0.15466136442566672,0.03326955642177274,0.02263498726590952,-0.19697440662754534,-0.2208908493601968,0.14165318369479557,1.9866643711101861,1.9388487920710957,0.20363755914070047,0.9866643711101861,1.0108280111617631
98,25000,6,1,-0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0449161529541017e-4,1.4533259051089669,1.4366297664478516,0.180032149107461,-0.046674094891033135,0.03134888837492313,1.9826029554499052,1.940906205432099,0.2610954474000798,0.9826029554499052,1.0268623174466314,-0.1282317284520103,-0.1298847164172924,0.12864298303054866,0.17176827154798968,0.04439845448528215,50,50,1,6,10,10,0.010829877853393555,1.4538806337052135,1.4446180064283962,0.15808300148965654,-0.04611936629478648,0.024618207771413565,-0.13920043822913572,-0.145681981457249,0.23167243671344304,1.9451146484372162,1.8566892825565686,0.27275452908896275,0.945114648437216,0.9601972285152902
99,10000,7,1,-0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0091533660888673e-4,1.544849816362712,1.5667645815326474,0.15981552633101914,0.04484981636271193,0.024998408238583594,2.118602448933578,2.093187606213499,0.2639181005488505,1.1186024489335782,1.3139589261777802,-0.1692622764450663,-0.1824493133638927,0.14848000139817602,0.13073772355493368,0.036934032094008376,50,50,1,6.6,10,10,0.013154983520507812,1.5460374175115137,1.5851310765940347,0.15188243441241636,0.04603741751151377,0.0228808903058672,-0.14601447390528655,-0.13235862844448876,0.20012589791163365,2.0891576843360924,2.1007791838017997,0.28880954881601706,1.0891576843360922,1.261334321286939
100,25000,7,1,-0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.9011497497558593e-4,1.4477358731139602,1.469439351963814,0.18722831140329302,-0.05226412688603973,0.034280535490995676,1.9733793092263634,1.9501330161412824,0.36723933596408,0.9733793092263634,1.068845536521397,-0.11570793285759853,-0.158300931793885,0.1641724940848252,0.18429206714240146,0.05822091304424818,50,50,1,6.1,10,10,0.010203003883361816,1.433473066782455,1.4081100714628012,0.18336820022761688,-0.06652693321754513,0.03468734001257557,-0.17276678000604054,-0.16222673244945884,0.14831932514723536,1.9199508328464019,1.839722853807908,0.3306017831591442,0.9199508328464019,0.9446773199799938
101,10000,6,1,0,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.20489501953125e-4,1.4917660438204479,1.4954502180203222,0.15580851428947678,-0.008233956179552098,0.021916461846951465,1.9111721511055004,1.907190292249309,0.18333655646150399,0.9111721511055003,0.8604857525918708,0.0643153256712335,0.13998495250787357,0.17446824432450958,0.0643153256712335,0.031531712566105916,50,50,1,5.6,10,10,0.012077069282531739,1.4970501151498192,1.5155353884350788,0.1511712779844234,-0.002949884850180706,0.02057618157932876,-0.05138217469633374,-0.0287257099317883,0.2403147875443523,1.8744130324252637,1.8785048064314176,0.1923108246210563,0.8744130324252637,0.7978832592149327
102,25000,6,1,0,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.765727996826172e-4,1.491604818248445,1.4500045457086932,0.1930786833647662,-0.00839518175155507,0.03362191924952612,1.9813468164957153,1.9151833360781279,0.2361673793435952,0.9813468164957152,1.0132391022056944,-0.04069940400361669,-0.025025578520444805,0.12505655975287994,-0.04069940400361669,0.01573167030975268,50,50,1,5.5,10,10,0.013070917129516602,1.490514995641771,1.443866235872294,0.2018396957035304,-0.009485004358229188,0.036755301793199996,-0.08248662549906371,-0.007202880331110832,0.2576722549240891,1.9565452237299874,1.9181091459252828,0.21743228297445352,0.9565452237299874,0.9575278829521863
103,10000,7,1,0,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.0127296447753907e-4,1.4227582736950337,1.4340817421192322,0.11450799700550025,-0.07724172630496635,0.01776715752296182,2.0005247610440384,1.947685986786154,0.20359722555812057,1.0005247610440384,1.038356444691698,-0.09935368889535075,-0.11345108278853842,0.17646193230076118,-0.09935368889535075,0.037896087693300724,50,50,1,6.4,10,10,0.011682891845703125,1.428260280045174,1.4392086649385316,0.10534744778687254,-0.071739719954826,0.015134863698883911,-0.13937190895477133,-0.061083818430694575,0.21386584122952954,1.9714462582013257,1.9397784097241277,0.20277476133292657,0.9714462582013258,0.9807136760236197
104,25000,7,1,0,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.954317092895508e-4,1.4482082267503924,1.4295336635342473,0.09494167615090258,-0.05179177324960758,0.010794917459647346,1.8815739755216532,1.8845304147668362,0.16518631168340053,0.8815739755216533,0.8017305401278615,-0.03130841603660318,-0.07224243018717086,0.18552267203932424,-0.03130841603660318,0.03195701257127063,50,50,1,5.8,10,10,0.01159512996673584,1.4345257011898327,1.425726375564248,0.09856077369037732,-0.06547429881016724,0.013029687304084266,-0.15279898278646226,-0.16402921550923688,0.22633481908441672,1.8377503877475327,1.848275232862225,0.1683198197254338,0.8377503877475326,0.7273241177123037
105,10000,6,1,0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.9128322601318358e-4,1.5480076471444089,1.5688580736520168,0.16559373344481754,0.048007647144408895,0.026983890284916025,1.8586417469956709,1.8339259750148384,0.2947170580494661,0.858641746995671,0.8154379795585769,0.14770106653490359,0.16703750571933754,0.19044257817165627,-0.15229893346509643,0.055836503157206535,50,50,1,6.2,10,10,0.011772060394287109,1.5354579011715512,1.5558464643035763,0.17649468399003423,0.0354579011715512,0.02929259888455933,0.01402862981094434,0.08022952305353784,0.19700935661547156,1.824925724075947,1.8112196489163461,0.2728694825360138,0.8249257240759471,0.7475144292917503
106,25000,6,1,0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.7092227935791015e-4,1.4746411760451201,1.4698671443119142,0.1446400879138368,-0.025358823954879938,0.01947174948092479,2.0973103579461423,2.121692878535722,0.1812421740637461,1.0973103579461425,1.2336538747493093,0.1209282500925488,0.12041542120397175,0.11511660754764125,-0.17907174990745117,0.043993341614866635,50,50,1,5.6,10,10,0.011505985260009765,1.4612694440927,1.469622702386001,0.14455747212823639,-0.03873055590729999,0.020307232434183753,-0.044261521694695494,0.03332698363495139,0.22356997989929822,2.0432574102521026,2.0067153321152245,0.18024370041455248,1.0432574102521024,1.1176250364311413
107,10000,7,1,0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,3.729104995727539e-4,1.4377524504422805,1.4461440668587113,0.10892789893516597,-0.0622475495577194,0.01455351587572749,1.9502124985748095,2.070793643256134,0.31875954637269865,0.9502124985748095,0.9943506760111381,0.18350053879777262,0.18825286893263052,0.15078494593405437,-0.11649946120222737,0.03403461438871141,50,50,1,6.2,10,10,0.010738825798034668,1.442499673645197,1.4425126495803977,0.09944830557900396,-0.057500326354803025,0.012207256465190311,0.04184778986088053,-0.02454491760443052,0.1995608867267686,1.918597659035144,2.070872447480827,0.31882743793801865,0.9185976590351438,0.9353075008487552
108,25000,7,1,0.3,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.4759769439697266e-4,1.5126155858313617,1.4477098864368032,0.1841129300983355,0.012615585831361752,0.030666966932323573,2.1078557476336703,2.179346060711054,0.2338854400486679,1.1078557476336703,1.2765765167250416,0.1824300723407274,0.18375784509526794,0.17142480360291992,-0.11756992765927259,0.04027050485107629,50,50,1,6.7,10,10,0.012982177734375,1.5184655529682567,1.4388110794349012,0.19669358701044923,0.01846555296825676,0.03516050710035695,0.09430805662608345,0.13883785914219676,0.22418255597510592,2.0620239699490117,2.12184453513433,0.2421993942716429,1.062023969949012,1.1806894046732554
109,10000,6,1,0.9,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.6972293853759765e-4,1.4775280143560157,1.4490356475694464,0.12832782911245255,-0.022471985643984352,0.015326218691026785,1.928889579904947,1.9670462697412865,0.21340308466858204,0.928889579904947,0.9038226405474484,0.40475694183711186,0.393996210286758,0.10670711531128389,-0.49524305816288816,0.25551345427077987,50,50,1,11,10,10,0.009865427017211914,1.4669987142467766,1.4253064080530975,0.13663031194969305,-0.033001285753223364,0.017890142790489293,0.18083432448676334,0.14169563154981546,0.15025768123555236,1.8658701206639452,1.9218529953666184,0.20272700165491975,0.8658701206639452,0.7867194793385894
110,25000,6,1,0.9,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,3.0908584594726565e-4,1.5448491207449337,1.4906065438046605,0.16902026982365598,0.04484912074493373,0.027722510081728966,1.9257852468399417,1.8422217510287235,0.40833369559857563,0.9257852468399417,1.007141089531563,0.44064785112768423,0.4687917216913069,0.10285061028263744,-0.4593521488723158,0.22052481990557404,50,50,1,12.4,10,10,0.03479442596435547,1.576482190465982,1.5911924606297272,0.17903389417719076,0.07648219046598204,0.03469734719629933,0.17571420431438056,0.2199511420696828,0.2715656300192266,1.8372781359278658,1.7899333284235084,0.4486054840430685,0.8372781359278659,0.882156869185006
111,10000,7,1,0.9,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,4.971027374267578e-4,1.4809947100640337,1.4783897315331151,0.12587216303659032,-0.019005289935966396,0.01462062233030912,1.9167276425157713,1.8067346843776328,0.3439108718275755,0.9167276425157712,0.9468367895376064,0.446710544154695,0.4342174101760036,0.11969224527502938,-0.453289455845305,0.21836494100161272,50,50,1,13.7,10,10,0.015495038032531739,1.4699253486115118,1.4686850579501476,0.15390256244183648,-0.03007465138848818,0.02222188350968613,0.13430736410929764,0.14141989999972715,0.10461066161213103,1.891683214290497,1.805721704434767,0.3279052678238844,0.891683214290497,0.8918686328474204
112,25000,7,1,0.9,50,2,uniform,1.5,1,200,10,6,TRUE,10,10,2.927064895629883e-4,1.4948853580298331,1.5193394797573747,0.08654985717138765,-0.005114641970166867,0.006767949561231834,2.1073665962165333,2.074511651765326,0.2810609010720155,1.107366596216533,1.2973564855164623,0.4135766401116915,0.4067130065341904,0.0778993409756993,-0.48642335988830854,0.24206916163703435,50,50,1,11,10,10,0.010517406463623046,1.4778558284715495,1.5018262871474954,0.11768882221166098,-0.02214417152845048,0.012955957318892588,0.14599896982086874,0.1842308218592127,0.21687978943339214,2.020842509534915,1.9511396587214955,0.28217271177899633,1.0208425095349154,1.113778724618985
113,10000,6,1,-0.3,100,2,uniform,1.5,1,200,10,6,TRUE,10,10,1.883983612060547e-4,1.4795423264173277,1.4494875395218194,0.11127090492918482,-0.020457673582672142,0.011561609263798879,2.0037468109599343,2.039522066703054,0.19971431346737062,1.0037468109599341,1.0434048868156067,-0.16989785939903418,-0.18266851232545528,0.0980143663008903,0.1301021406009658,0.025572701390182074,100,100,1,6,10,10,0.015941786766052245,1.4823087681091631,1.460828389253157,0.112827657990118,-0.017691231890836972,0.0117700520525969,-0.12491102680697322,-0.055047449450896305,0.22051651973426495,1.9793470095757275,2.045103042918677,0.19967929866103615,0.9793470095757275,0.9950052052473072
