scenario_id,TOTAL_POINTS_TO_GENERATE_scenario,K_MAX_TAYLOR_DGP_scenario,H3_RESOLUTION_scenario,K_RING_SEPARATION_scenario,LAMBDA_TRUE_scenario,SIGMA_SQ_EPS_TRUE_scenario,K_NEIGHBORS_FOR_W_scenario,TARGET_Q_PAIRS_scenario,MIN_OBS_PER_H3_scenario,DATA_TYPE_scenario,MAX_ITERATIONS_H3_SELECT_scenario,N_SIMULATIONS_per_scenario,K_FOR_GM_WEIGHTS_scenario,RUN_GM_MODEL_scenario,N_Valid_Runs_PW,N_Converged_PW,Mean_Time_PW,Mean_Beta_Slope_Hat_PW,Median_Beta_Slope_Hat_PW,SD_Beta_Slope_Hat_PW,Bias_Beta_Slope_PW,MSE_Beta_Slope_PW,Mean_SigmaSq_Hat_PW,Median_SigmaSq_Hat_PW,SD_SigmaSq_Hat_PW,Bias_SigmaSq_PW,MSE_SigmaSq_PW,Mean_Psi_Hat_PW,Median_Psi_Hat_PW,SD_Psi_Hat_PW,Bias_Psi_PW,MSE_Psi_PW,Avg_Q_Pairs_Used_PW,Avg_H3_Selected_Count,ConvergenceRate_PW,Avg_Iterations_To_Converge_PW,N_Valid_Runs_GM,N_Converged_GM,Mean_Time_GM,Mean_Beta_Slope_Hat_GM,Median_Beta_Slope_Hat_GM,SD_Beta_Slope_Hat_GM,Bias_Beta_Slope_GM,MSE_Beta_Slope_GM,Mean_Lambda_Hat_GM,Median_Lambda_Hat_GM,SD_Lambda_Hat_GM,Bias_Lambda_GM,MSE_Lambda_GM,Mean_SigmaSq_Hat_GM,Median_SigmaSq_Hat_GM,SD_SigmaSq_Hat_GM,Bias_SigmaSq_GM,MSE_SigmaSq_GM,RE_Beta_Slope_PW_vs_GM,RE_SpatialCorr_PW_vs_GM,RE_SigmaSq_PW_vs_GM
11,10000,30,7,1,0.9,0.1,4,250,2,uniform,400,100,4,TRUE,100,0,0.0017288637161254883,1.5057165339055913,1.5034173437768394,0.02535052644374561,0.005716533905591292,6.689014589590695e-4,4.660267065740233,1.4229563649969357,13.508117652454777,4.560267065740233,201.44058579830977,0.4506197328042726,0.43051782529048666,0.23131191488371203,-0.4493802671957274,0.2549127744924013,250,250,0,NA,100,100,0.028837130069732674,1.5042703071652743,1.5042703071652743,0,0.004270307165274323,1.8235523285793224e-5,0.9244352328104094,0.9244352328104094,0,0.02443523281040938,5.97080602498907e-4,0.10488730096410841,0.10488730096410841,0,0.004887300964108401,2.388571071377491e-5,0.027261897909702522,0.00234229376573164,1.1857447008067292e-7
12,25000,30,7,1,0.9,0.1,4,250,2,uniform,400,100,4,TRUE,100,94,6.447076797485351e-4,1.507242357007223,1.5071716837673164,0.029559646015862757,0.007242357007223122,9.174866808773538e-4,0.7621481734025951,0.741932127291358,0.11013155216194215,0.6621481734025951,0.45044787273417586,0.5943312105995271,0.600934022969811,0.056157164234288154,-0.30566878940047293,0.09655549963743912,250,250,0.94,28.159574468085108,100,100,0.13968284845352202,1.5051597349127117,1.5051597349127117,0,0.005159734912711711,2.6622864369456128e-5,0.9178154010301015,0.9178154010301015,0,0.017815401030101485,3.173885138633411e-4,0.1062858952956667,0.1062858952956667,0,0.006285895295666699,3.9512479668084736e-5,0.02901716714186827,0.0032871096421759347,8.771820683322964e-5
13,5000,30,7,1,-0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,2.2374629974365246e-4,1.493690425352094,1.495535560556157,0.015246914681716572,-0.006309574647906036,2.699544554759275e-4,0.1091357221151005,0.10964302005159758,0.007080906164943458,0.00913572211510049,1.330992583599031e-4,-0.06522224584859923,-0.0739484369515239,0.06194498689339563,0.23477775415140076,0.0589194034315863,250,250,1,4.31,100,100,0.009552400112152111,1.5034602247874913,1.5034602247874913,0,0.003460224787491306,1.1973155579969255e-5,-0.30884856425002505,-0.30884856425002505,0,-0.00884856425002506,7.829708928682155e-5,0.09939042632628474,0.09939042632628474,0,-6.095736737152663e-4,3.715800636867259e-7,0.04435250219841965,0.001328884624192359,0.002791751571462298
14,10000,30,7,1,-0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,1.7800092697143555e-4,1.4937193428166702,1.4950289039648292,0.012633360004843825,-0.006280657183329896,1.9745242181638107e-4,0.10233487236555612,0.10212680078702391,0.006563091555146696,0.0023348723655561157,4.809505801706311e-5,-0.06688143534353735,-0.06193576843433403,0.07087190447985028,0.23311856465646263,0.05931686376364437,250,250,1,4.34,100,100,0.02577982902526855,1.4951460195182302,1.4951460195182302,0,-0.004853980481769771,2.3561126517401895e-5,-0.2737721069650029,-0.2737721069650029,0,0.026227893034997063,6.879023730552474e-4,0.1005706323427768,0.1005706323427768,0,5.706323427767945e-4,3.2562127062293315e-7,0.11932558892244094,0.011597079302713684,0.00677036860018777
15,25000,30,7,1,-0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,1.7693758010864258e-4,1.5029139204067123,1.5021764781796187,0.01346321573124391,0.002913920406712355,1.8793652818440795e-4,0.10542102609817586,0.1064242905027999,0.007042921561821554,0.005421026098175852,7.849424064181494e-5,-0.06679879608876961,-0.06068693015243807,0.06118549873788236,0.2332012039112304,0.058089030108892624,250,250,1,4.34,100,100,0.13953145027160638,1.5020508526164547,1.5020508526164547,0,0.002050852616454657,4.205996454418912e-6,-0.31258034850598526,-0.31258034850598526,0,-0.012580348505985273,1.582651685320459e-4,0.10074782008101658,0.10074782008101658,0,7.478200810165786e-4,5.592348735716422e-7,0.02237987737164052,0.002724527647222977,0.007124533838393873
16,5000,30,7,1,0,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,1.7603158950805665e-4,1.5095453111102237,1.507273465891478,0.018333594974433737,0.009545311110223793,4.238724618306781e-4,0.10372190628240777,0.10200338339767324,0.007982350530276707,0.0037219062824077557,7.693332716335305e-5,-0.009153382783827563,-0.011648511566348826,0.061207764452074716,-0.009153382783827563,0.0037927109413157245,250,250,1,4.09,100,100,0.007823388576507578,1.5051721201622545,1.5051721201622545,0,0.005172120162254545,2.6750826972799985e-5,-0.025790108362004044,-0.025790108362004044,0,-0.025790108362004044,6.651296893239109e-4,0.0999421131298294,0.0999421131298294,0,-5.788687017060923e-5,3.3508897381489686e-9,0.06311055655105517,0.1753705198248437,4.3555762654512546e-5
17,10000,30,7,1,0,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,2.492880821228027e-4,1.4993113770480109,1.4997385389074966,0.019190755953493215,-6.886229519892294e-4,3.650764644958764e-4,0.10365237819509382,0.10225506473117851,0.010437572968105222,0.0036523781950938135,1.2119336664987236e-4,-0.023692943846567057,-0.01533211474983323,0.08777546154811319,-0.023692943846567057,0.008188841921601037,250,250,1,4.26,100,100,0.026820189952850366,1.5026122542482003,1.5026122542482003,0,0.0026122542482003297,6.82387225724067e-6,0.021891942812388838,0.021891942812388838,0,0.021891942812388838,4.792571601009033e-4,0.0998172719390876,0.0998172719390876,0,-1.8272806091240712e-4,3.338954424480837e-8,0.018691624689264913,0.058525633378840654,2.7550636778059614e-4
18,25000,30,7,1,0,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,3.3740043640136715e-4,1.4980817568730185,1.4982815090917532,0.01516027549958158,-0.0019182431269815696,2.3121527038519327e-4,0.10047612156139106,0.10044301741029676,0.0071367147286338604,4.7612156139105255e-4,5.0650061887941946e-05,-0.01501021324572577,-0.021062967447172343,0.05595403527717535,-0.01501021324572577,0.0033248520248435514,250,250,1,4.16,100,100,0.19037873983383152,1.5029360562944976,1.5029360562944976,0,0.0029360562944975577,8.620426564458728e-6,-0.012837170277390406,-0.012837170277390406,0,-0.012837170277390406,1.6479294073071566e-4,0.10111609056285657,0.10111609056285657,0,0.001116090562856567,1.2456581444974887e-6,0.037283119536601204,0.04956399247225743,0.024593418015033806
19,5000,30,7,1,0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,1.9404411315917966e-4,1.5006417457545076,1.5007268702212133,0.01760680550755854,6.417457545076458e-4,3.073114417926124e-4,0.10038670882709856,0.09976031424401026,0.008112492918488598,3.8670882709855207e-4,6.530395965595832e-5,0.08679152957054405,0.08716828798164253,0.07055847591620602,-0.21320847042945595,0.05038656540124983,250,250,1,4.16,100,100,0.009344069957733136,1.499437735449478,1.499437735449478,0,-5.622645505221069e-4,3.161414247738269e-7,0.2974701018535595,0.2974701018535595,0,-0.0025298981464405013,6.400384631363084e-6,0.10178805632453901,0.10178805632453901,0,0.001788056324539003,3.1971454197239285e-6,0.0010287330108169983,1.2702561844400538e-4,0.04895791061625498
20,10000,30,7,1,0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,2.0191907882690432e-4,1.5035484116329576,1.504405151508291,0.015123297277223752,0.0035484116329576073,2.390182044468394e-4,0.10983954450143464,0.10844600317754138,0.007555783193100085,0.00983954450143463,1.5333559706023488e-4,0.095627470526075245,0.09546924566266005,0.056945337157182536,-0.20437252947392473,0.044978474513275975,250,250,1,4.12,100,100,0.02896564006805423,1.497140282967166,1.497140282967166,0,-0.0028597170328339416,8.177981507880564e-6,0.2889547352754645,0.2889547352754645,0,-0.011045264724535486,1.2199787283506797e-4,0.10393296040538119,0.10393296040538119,0,0.003932960405381186,1.5468177550296143e-5,0.03421488972694316,0.0027123612829300986,0.10087792950139146
21,25000,30,7,1,0.3,0.1,4,250,2,clustered,400,100,4,TRUE,100,100,1.933574676513672e-4,1.5057743179028822,1.5069551865487132,0.017357974164679223,0.005774317902882242,3.316290216742009e-4,0.11024368787449013,0.11017431217185536,0.007729615051834724,0.010243687874490114,1.6408262063103023e-4,0.08759901174046489,0.08825686462459906,0.06314775972897312,-0.2124009882595351,0.04906194297682741,250,250,1,4.21,100,100,0.20369778871536215,1.500292820797172,1.500292820797172,0,2.928207971719665e-4,8.574401925642596e-8,0.3019448207554379,0.3019448207554379,0,0.0019448207554378927,3.7823277707820155e-6,0.1008960824184073,0.1008960824184073,0,8.960824184073013e-4,8.029637005786778e-7,2.5855402770105757e-4,7.709290625869542e-5,0.0048936547788585635
22,5000,30,7,1,0.9,0.1,4,250,2,clustered,400,100,4,TRUE,100,2,0.0018900990486145019,1.507518987167858,1.5117502860078804,0.027289158056550505,0.007518987167857936,7.937863339914537e-4,4.3414836653376705,1.6220146415797527,13.860749601384798,4.241483665337671,208.1893594004922,0.4617463374081685,0.4639324547004545,0.20262299239792872,-0.4382536625918315,0.23271178905296308,250,250,0.02,51,100,100,0.009379401206970202,1.5019813737778367,1.5019813737778367,0,0.0019813737778366924,3.925842047498847e-6,0.9233373981725504,0.9233373981725504,0,0.023337398172550428,5.4463415346416e-4,0.10773741301278808,0.10773741301278808,0,0.007737413012788075,5.986756013046223e-5,0.00494571634630978,0.002340380586993838,2.8756301620245384e-7
23,10000,30,7,1,0.9,0.1,4,250,2,clustered,400,100,4,TRUE,100,39,0.0015930962562561036,1.494286381929409,1.49367281495164,0.02776044565273163,-0.005713618070591068,7.955813508664688e-4,1.0422378366927774,0.8928919933047907,0.39306876563373316,0.9422378366927774,1.0407701648671435,0.6007582683677468,0.6359037005289512,0.10177729072840261,-0.2992417316322532,0.09980064468920309,250,250,0.39,43.92307692307692,100,100,0.03224133014678957,1.4994410084080532,1.4994410084080532,0,-5.589915919468336e-4,3.124715998672553e-7,0.9179564127974311,0.9179564127974311,0,0.0179564127974311,3.2243276055174733e-4,0.10650787955151152,0.10650787955151152,0,0.006507879551511511,4.2352496256981665e-5,3.9275882915925823e-4,0.0032307683137304385,4.069341886101054e-5
24,25000,30,7,1,0.9,0.1,4,250,2,clustered,400,100,4,TRUE,100,92,9.032630920410157e-4,1.5027012077825672,1.5009954734772442,0.030362121781308826,0.002701207782567288,9.199363781570004e-4,0.8235235681545299,0.8180624082123078,0.07090988808327095,0.7235235681545299,0.5284642837807649,0.6243859619619634,0.6261692476333589,0.04613582468966716,-0.2756140380380367,0.07807032714023007,250,250,0.92,36.44565217391305,100,100,0.16809546947479248,1.503215371030412,1.503215371030412,0,0.0032153710304119176,1.0338610863212197e-5,0.916842248804633,0.916842248804633,0,0.01684224880463303,2.8366134479716277e-4,0.1053155326736074,0.1053155326736074,0,0.00531553267360739,2.8254887604187728e-5,0.011238397685636217,0.0036334079180640514,5.346603066917831e-5
